id_caso,código_dane_de_municipio,municipio,departamento,año,mes,día,id_persona,sexo,etnia,ocupación,caletera,campanera,cocinera,comandante,combatiente,contabilidad,entrenamiento,escolta,extorsiones,fabricación_de_otras_armas_no_convencionales,fabricación_y/o_siembra_de_minas_antipersonal,guardia,informante,patrullera,radio_operaciones,raspachín,servicios_de_salud,sicariato,trabajo_organizativo,tráfico_de_estupefacientes,transporte_de_armas,sin_información_de_oficios_realizados,otro_oficio_realizado,edad,latitud,longitud,fecha
316340,05045,APARTADO,ANTIOQUIA,2003,3,10,357772,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2003-03-10
316346,05045,APARTADO,ANTIOQUIA,1996,3,20,357778,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,1996-03-20
316347,05045,APARTADO,ANTIOQUIA,2000,1,1,357779,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2000-01-01
316348,05045,APARTADO,ANTIOQUIA,2001,1,24,357780,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2001-01-24
316349,05045,APARTADO,ANTIOQUIA,2001,10,18,357781,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2001-10-18
316350,05045,APARTADO,ANTIOQUIA,2002,1,1,357782,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2002-01-01
316351,05045,APARTADO,ANTIOQUIA,2002,8,16,357783,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2002-08-16
316352,05045,APARTADO,ANTIOQUIA,2002,8,29,357784,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2002-08-29
316353,05234,DABEIBA,ANTIOQUIA,2003,10,16,357785,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.992243782,-76.314263284,2003-10-16
316354,05045,APARTADO,ANTIOQUIA,2002,12,6,357786,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2002-12-06
316355,05045,APARTADO,ANTIOQUIA,2003,2,28,357787,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2003-02-28
316358,05045,APARTADO,ANTIOQUIA,2003,10,6,357790,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2003-10-06
316359,05045,APARTADO,ANTIOQUIA,2004,1,5,357791,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2004-01-05
316361,05045,APARTADO,ANTIOQUIA,2004,1,26,357793,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2004-01-26
316362,05045,APARTADO,ANTIOQUIA,2004,4,1,357794,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2004-04-01
316363,05045,APARTADO,ANTIOQUIA,2004,8,27,357795,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2004-08-27
316364,05045,APARTADO,ANTIOQUIA,2004,10,26,357796,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2004-10-26
316365,05045,APARTADO,ANTIOQUIA,2005,8,30,357797,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2005-08-30
316366,05045,APARTADO,ANTIOQUIA,2006,4,11,357798,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2006-04-11
316367,05045,APARTADO,ANTIOQUIA,2006,6,1,357799,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2006-06-01
316368,05045,APARTADO,ANTIOQUIA,2006,7,24,357800,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2006-07-24
316369,05045,APARTADO,ANTIOQUIA,2007,1,1,357801,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2007-01-01
316370,05045,APARTADO,ANTIOQUIA,2007,3,1,357802,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2007-03-01
316371,05045,APARTADO,ANTIOQUIA,2008,2,1,357803,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2008-02-01
316372,05045,APARTADO,ANTIOQUIA,2009,7,25,357804,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2009-07-25
316373,05045,APARTADO,ANTIOQUIA,2010,1,11,357805,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2010-01-11
316374,05045,APARTADO,ANTIOQUIA,2010,10,1,357806,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2010-10-01
316381,05045,APARTADO,ANTIOQUIA,2005,3,3,357813,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2005-03-03
316393,05045,APARTADO,ANTIOQUIA,1995,6,15,357825,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,1995-06-15
316394,05045,APARTADO,ANTIOQUIA,2015,7,18,357826,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2015-07-18
316395,05045,APARTADO,ANTIOQUIA,2013,11,18,357827,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2013-11-18
316397,05045,APARTADO,ANTIOQUIA,1991,7,22,357829,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,1991-07-22
316398,05045,APARTADO,ANTIOQUIA,2013,11,18,357830,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2013-11-18
316399,05045,APARTADO,ANTIOQUIA,1994,8,25,357831,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,1994-08-25
316400,05045,APARTADO,ANTIOQUIA,2015,3,1,357832,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2015-03-01
316459,05045,APARTADO,ANTIOQUIA,2013,7,16,357891,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.86047815,-76.582362643,2013-07-16
316464,05044,ANZA,ANTIOQUIA,1995,1,1,357896,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.293546613,-75.917369269,1995-01-01
316482,05040,ANORI,ANTIOQUIA,2001,5,21,357914,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,INFANCIA (6-11 AÑOS),7.193110778,-75.108489539,2001-05-21
316483,05040,ANORI,ANTIOQUIA,2003,4,19,357915,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2003-04-19
316484,05040,ANORI,ANTIOQUIA,2004,1,6,357916,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2004-01-06
316486,05040,ANORI,ANTIOQUIA,2005,1,1,357918,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2005-01-01
316487,05040,ANORI,ANTIOQUIA,2005,2,19,357919,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2005-02-19
316488,05040,ANORI,ANTIOQUIA,2005,6,11,357920,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2005-06-11
316489,05040,ANORI,ANTIOQUIA,2005,12,20,357921,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2005-12-20
316489,05040,ANORI,ANTIOQUIA,2005,12,20,357922,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2005-12-20
316491,05040,ANORI,ANTIOQUIA,2005,12,23,357923,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2005-12-23
316492,05040,ANORI,ANTIOQUIA,2006,1,19,357924,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2006-01-19
316493,05040,ANORI,ANTIOQUIA,2006,4,21,357925,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2006-04-21
316494,05040,ANORI,ANTIOQUIA,2006,11,9,357926,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2006-11-09
316495,05040,ANORI,ANTIOQUIA,2008,1,28,357927,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2008-01-28
316496,05040,ANORI,ANTIOQUIA,2010,2,1,357928,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2010-02-01
316497,05040,ANORI,ANTIOQUIA,2011,1,4,357929,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2011-01-04
316498,05040,ANORI,ANTIOQUIA,2011,1,22,357930,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2011-01-22
316499,05040,ANORI,ANTIOQUIA,2011,12,24,357931,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2011-12-24
316504,05040,ANORI,ANTIOQUIA,2011,12,24,357936,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2011-12-24
316505,05040,ANORI,ANTIOQUIA,2015,4,3,357937,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),7.193110778,-75.108489539,2015-04-03
316518,05038,ANGOSTURA,ANTIOQUIA,2001,2,17,357950,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.861498764,-75.358315997,2001-02-17
316519,05038,ANGOSTURA,ANTIOQUIA,2003,9,5,357951,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.861498764,-75.358315997,2003-09-05
316520,05038,ANGOSTURA,ANTIOQUIA,2005,7,25,357952,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.861498764,-75.358315997,2005-07-25
316521,05038,ANGOSTURA,ANTIOQUIA,2008,8,29,357953,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.861498764,-75.358315997,2008-08-29
316522,05038,ANGOSTURA,ANTIOQUIA,1995,0,0,357954,MUJER,,SIN INFORMACIÓN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.861498764,-75.358315997,1995-01-01
316529,05034,ANDES,ANTIOQUIA,2004,4,13,357961,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),5.604993248,-75.941283908,2004-04-13
316530,05034,ANDES,ANTIOQUIA,2004,8,20,357962,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),5.604993248,-75.941283908,2004-08-20
316532,05034,ANDES,ANTIOQUIA,2012,3,1,357964,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),5.604993248,-75.941283908,2012-03-01
316536,05031,AMALFI,ANTIOQUIA,2004,5,14,357968,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.977788843,-74.981239298,2004-05-14
316538,05031,AMALFI,ANTIOQUIA,2004,11,12,357970,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.977788843,-74.981239298,2004-11-12
316539,05031,AMALFI,ANTIOQUIA,2005,6,11,357971,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.977788843,-74.981239298,2005-06-11
316540,05031,AMALFI,ANTIOQUIA,2009,1,1,357972,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.977788843,-74.981239298,2009-01-01
316547,05031,AMALFI,ANTIOQUIA,1998,2,10,357979,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,INFANCIA (6-11 AÑOS),6.977788843,-74.981239298,1998-02-10
316556,05030,AMAGA,ANTIOQUIA,2004,1,6,357988,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.032921994,-75.708003098,2004-01-06
316557,05030,AMAGA,ANTIOQUIA,2003,1,1,357989,HOMBRE,,PARAMILITAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXTRACCIÓN - VENTA DE GASOLINA,ADOLESCENCIA (12-17 AÑOS),6.032921994,-75.708003098,2003-01-01
316561,05021,ALEJANDRIA,ANTIOQUIA,2004,2,2,357993,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.365534125,-75.090597022,2004-02-02
316566,05002,ABEJORRAL,ANTIOQUIA,2003,11,10,357998,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),5.803728154,-75.438473525,2003-11-10
316576,05001,MEDELLIN,ANTIOQUIA,2001,0,0,358008,MUJER,,SIN INFORMACIÓN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2001-01-01
316578,05001,MEDELLIN,ANTIOQUIA,2003,5,30,358010,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2003-05-30
316598,17380,LA DORADA,CALDAS,2001,11,0,358030,HOMBRE,,ESTUDIANTE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),5.444501,-74.658488,2001-11-01
316609,05001,MEDELLIN,ANTIOQUIA,1993,1,26,358041,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PATRULLERO,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,1993-01-26
316610,05001,MEDELLIN,ANTIOQUIA,1996,8,10,358042,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,1996-08-10
316611,05001,MEDELLIN,ANTIOQUIA,1998,1,1,358043,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,INFANCIA (6-11 AÑOS),6.257590259,-75.611031065,1998-01-01
316613,05756,SONSON,ANTIOQUIA,2001,11,0,358045,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),5.8376814743,-74.8280732592,2001-11-01
316615,05001,MEDELLIN,ANTIOQUIA,2002,2,19,358047,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,INFANCIA (6-11 AÑOS),6.257590259,-75.611031065,2002-02-19
316616,05001,MEDELLIN,ANTIOQUIA,2002,3,19,358048,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-03-19
316617,05001,MEDELLIN,ANTIOQUIA,2002,5,25,358049,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-05-25
316619,05001,MEDELLIN,ANTIOQUIA,2002,8,5,358051,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,INFANCIA (6-11 AÑOS),6.257590259,-75.611031065,2002-08-05
316620,05001,MEDELLIN,ANTIOQUIA,2002,8,26,358052,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-08-26
316621,05001,MEDELLIN,ANTIOQUIA,2002,9,14,358053,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-09-14
316622,05001,MEDELLIN,ANTIOQUIA,2002,10,28,358054,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-10-28
316623,05001,MEDELLIN,ANTIOQUIA,2002,11,7,358055,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-11-07
316623,05001,MEDELLIN,ANTIOQUIA,2002,11,7,358056,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-11-07
316625,05001,MEDELLIN,ANTIOQUIA,2002,11,8,358057,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-11-08
316625,05001,MEDELLIN,ANTIOQUIA,2002,11,8,358058,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-11-08
316627,05001,MEDELLIN,ANTIOQUIA,2002,11,10,358059,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2002-11-10
316629,05001,MEDELLIN,ANTIOQUIA,2003,3,1,358061,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2003-03-01
316630,05001,MEDELLIN,ANTIOQUIA,2003,3,17,358062,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2003-03-17
316631,05001,MEDELLIN,ANTIOQUIA,2003,4,22,358063,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2003-04-22
316632,05001,MEDELLIN,ANTIOQUIA,2003,4,22,358064,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2003-04-22
316636,05001,MEDELLIN,ANTIOQUIA,2003,6,27,358068,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2003-06-27
316638,05001,MEDELLIN,ANTIOQUIA,2003,7,10,358070,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),6.257590259,-75.611031065,2003-07-10
